Symbol,DATE,CLOSE
RELIANCE,15-Jan-20,1523.85
SBIN,15-Jan-20,324.25
ICICIBANK,15-Jan-20,535.6
HDFCBANK,15-Jan-20,1284.25
BPCL,15-Jan-20,467.95
YESBANK,15-Jan-20,39.75
BAJFINANCE,15-Jan-20,9589.15
INDUSINDBK,15-Jan-20,1400.5
HDFC,15-Jan-20,2488.6
TCS,15-Jan-20,2226.9
AXISBANK,15-Jan-20,746.3
LT,15-Jan-20,1323.6
TATAMOTORS,15-Jan-20,200.35
KOTAKBANK,15-Jan-20,1675.6
BHARTIARTL,15-Jan-20,467.85
INFY,15-Jan-20,767.55
POWERGRID,15-Jan-20,194.25
MARUTI,15-Jan-20,7482.95
ONGC,15-Jan-20,124.65
TATASTEEL,15-Jan-20,502.1
ASIANPAINT,15-Jan-20,1842.25
HINDUNILVR,15-Jan-20,2021.65
SUNPHARMA,15-Jan-20,449.05
NTPC,15-Jan-20,123.85
ZEEL,15-Jan-20,272.8
COALINDIA,15-Jan-20,212.45
ITC,15-Jan-20,242.4
VEDL,15-Jan-20,164.65
EICHERMOT,15-Jan-20,20624.8
IOC,15-Jan-20,125.7
DRREDDY,15-Jan-20,2918.65
BAJAJFINSV,15-Jan-20,9589.15
TITAN,15-Jan-20,1184.85
TECHM,15-Jan-20,795.15
ULTRACEMCO,15-Jan-20,4506.5
UPL,15-Jan-20,585.8
M&M,15-Jan-20,569.75
HCLTECH,15-Jan-20,595.75
NESTLEIND,15-Jan-20,14860.2
WIPRO,15-Jan-20,248.25
BAJAJ-AUTO,15-Jan-20,3123.55
BRITANNIA,15-Jan-20,3114.2
JSWSTEEL,15-Jan-20,282.5
GRASIM,15-Jan-20,766.4
GAIL,15-Jan-20,131.65
HEROMOTOCO,15-Jan-20,2476.3
HINDALCO,15-Jan-20,213.65
INFRATEL,15-Jan-20,247.05
CIPLA,15-Jan-20,484
ADANIPORTS,15-Jan-20,390.8
RELIANCE,14-Jan-20,1529.4
SBIN,14-Jan-20,328
ICICIBANK,14-Jan-20,537.6
HDFCBANK,14-Jan-20,1289.5
BPCL,14-Jan-20,473.35
YESBANK,14-Jan-20,38.55
BAJFINANCE,14-Jan-20,9554.85
INDUSINDBK,14-Jan-20,1481.65
HDFC,14-Jan-20,2492.3
TCS,14-Jan-20,2206.9
AXISBANK,14-Jan-20,747.9
LT,14-Jan-20,1326.1
TATAMOTORS,14-Jan-20,195.85
KOTAKBANK,14-Jan-20,1676.8
BHARTIARTL,14-Jan-20,469.35
INFY,14-Jan-20,775.65
POWERGRID,14-Jan-20,195.25
MARUTI,14-Jan-20,7386.8
ONGC,14-Jan-20,125.05
TATASTEEL,14-Jan-20,498.6
ASIANPAINT,14-Jan-20,1819.15
HINDUNILVR,14-Jan-20,2008.8
SUNPHARMA,14-Jan-20,446
NTPC,14-Jan-20,123.5
ZEEL,14-Jan-20,269.55
COALINDIA,14-Jan-20,212.95
ITC,14-Jan-20,243.25
VEDL,14-Jan-20,165
EICHERMOT,14-Jan-20,20489.7
IOC,14-Jan-20,126.9
DRREDDY,14-Jan-20,2947.8
BAJAJFINSV,14-Jan-20,9554.85
TITAN,14-Jan-20,1167.1
TECHM,14-Jan-20,796.25
ULTRACEMCO,14-Jan-20,4483.3
UPL,14-Jan-20,583.55
M&M,14-Jan-20,562.5
HCLTECH,14-Jan-20,594.3
NESTLEIND,14-Jan-20,14868.6
WIPRO,14-Jan-20,257.2
BAJAJ-AUTO,14-Jan-20,3101.6
BRITANNIA,14-Jan-20,3105.15
JSWSTEEL,14-Jan-20,280.9
GRASIM,14-Jan-20,759.9
GAIL,14-Jan-20,130.05
HEROMOTOCO,14-Jan-20,2411.4
HINDALCO,14-Jan-20,211.95
INFRATEL,14-Jan-20,247.9
CIPLA,14-Jan-20,484.25
ADANIPORTS,14-Jan-20,389.2
RELIANCE,13-Jan-20,1543.7
SBIN,13-Jan-20,330.75
ICICIBANK,13-Jan-20,538.6
HDFCBANK,13-Jan-20,1286
BPCL,13-Jan-20,470.75
YESBANK,13-Jan-20,42.1
BAJFINANCE,13-Jan-20,9455.25
INDUSINDBK,13-Jan-20,1539.65
HDFC,13-Jan-20,2462.55
TCS,13-Jan-20,2190.35
AXISBANK,13-Jan-20,737.4
LT,13-Jan-20,1334.7
TATAMOTORS,13-Jan-20,196.25
KOTAKBANK,13-Jan-20,1691.1
BHARTIARTL,13-Jan-20,468.9
INFY,13-Jan-20,773.55
POWERGRID,13-Jan-20,194.8
MARUTI,13-Jan-20,7352.7
ONGC,13-Jan-20,125.45
TATASTEEL,13-Jan-20,495.75
ASIANPAINT,13-Jan-20,1804.9
HINDUNILVR,13-Jan-20,1994.85
SUNPHARMA,13-Jan-20,444.6
NTPC,13-Jan-20,121.75
ZEEL,13-Jan-20,265.1
COALINDIA,13-Jan-20,211.55
ITC,13-Jan-20,239.25
VEDL,13-Jan-20,160.45
EICHERMOT,13-Jan-20,20280
IOC,13-Jan-20,126.95
DRREDDY,13-Jan-20,2954.7
BAJAJFINSV,13-Jan-20,9455.25
TITAN,13-Jan-20,1158.95
TECHM,13-Jan-20,785.85
ULTRACEMCO,13-Jan-20,4468.7
UPL,13-Jan-20,591.95
M&M,13-Jan-20,554.95
HCLTECH,13-Jan-20,586.5
NESTLEIND,13-Jan-20,14658.25
WIPRO,13-Jan-20,254.8
BAJAJ-AUTO,13-Jan-20,3094.05
BRITANNIA,13-Jan-20,3045.1
JSWSTEEL,13-Jan-20,278.6
GRASIM,13-Jan-20,759.6
GAIL,13-Jan-20,128.9
HEROMOTOCO,13-Jan-20,2366.75
HINDALCO,13-Jan-20,211.2
INFRATEL,13-Jan-20,246.45
CIPLA,13-Jan-20,477.65
ADANIPORTS,13-Jan-20,390.35
RELIANCE,10-Jan-20,1547.65
SBIN,10-Jan-20,332.25
ICICIBANK,10-Jan-20,540.25
HDFCBANK,10-Jan-20,1282.7
BPCL,10-Jan-20,470.25
YESBANK,10-Jan-20,44.75
BAJFINANCE,10-Jan-20,9372.25
INDUSINDBK,10-Jan-20,1491.25
HDFC,10-Jan-20,2457.55
TCS,10-Jan-20,2213.55
AXISBANK,10-Jan-20,740.05
LT,10-Jan-20,1324.6
TATAMOTORS,10-Jan-20,196.35
KOTAKBANK,10-Jan-20,1684.7
BHARTIARTL,10-Jan-20,457
INFY,10-Jan-20,738.15
POWERGRID,10-Jan-20,192.15
MARUTI,10-Jan-20,7330.5
ONGC,10-Jan-20,124.15
TATASTEEL,10-Jan-20,486.2
ASIANPAINT,10-Jan-20,1792.55
HINDUNILVR,10-Jan-20,1954
SUNPHARMA,10-Jan-20,443.6
NTPC,10-Jan-20,120.3
ZEEL,10-Jan-20,263
COALINDIA,10-Jan-20,205.3
ITC,10-Jan-20,238
VEDL,10-Jan-20,159.95
EICHERMOT,10-Jan-20,20432.75
IOC,10-Jan-20,125.45
DRREDDY,10-Jan-20,2933
BAJAJFINSV,10-Jan-20,9372.25
TITAN,10-Jan-20,1154.05
TECHM,10-Jan-20,776.25
ULTRACEMCO,10-Jan-20,4444.6
UPL,10-Jan-20,600.3
M&M,10-Jan-20,546.6
HCLTECH,10-Jan-20,580.35
NESTLEIND,10-Jan-20,14685.85
WIPRO,10-Jan-20,251.75
BAJAJ-AUTO,10-Jan-20,3101.2
BRITANNIA,10-Jan-20,2989.75
JSWSTEEL,10-Jan-20,277.9
GRASIM,10-Jan-20,756.25
GAIL,10-Jan-20,125.35
HEROMOTOCO,10-Jan-20,2363.45
HINDALCO,10-Jan-20,211.5
INFRATEL,10-Jan-20,249.45
CIPLA,10-Jan-20,473.5
ADANIPORTS,10-Jan-20,392.05
RELIANCE,09-Jan-20,1548
SBIN,09-Jan-20,330.2
ICICIBANK,09-Jan-20,546.3
HDFCBANK,09-Jan-20,1271.4
BPCL,09-Jan-20,470.55
YESBANK,09-Jan-20,47.3
BAJFINANCE,09-Jan-20,9395.25
INDUSINDBK,09-Jan-20,1507.65
HDFC,09-Jan-20,2457.4
TCS,09-Jan-20,2214.35
AXISBANK,09-Jan-20,742.85
LT,09-Jan-20,1316.15
TATAMOTORS,09-Jan-20,192
KOTAKBANK,09-Jan-20,1665.05
BHARTIARTL,09-Jan-20,460.1
INFY,09-Jan-20,727.55
POWERGRID,09-Jan-20,192.95
MARUTI,09-Jan-20,7227.9
ONGC,09-Jan-20,123.7
TATASTEEL,09-Jan-20,483.15
ASIANPAINT,09-Jan-20,1772.55
HINDUNILVR,09-Jan-20,1935.05
SUNPHARMA,09-Jan-20,439.85
NTPC,09-Jan-20,119.35
ZEEL,09-Jan-20,272.05
COALINDIA,09-Jan-20,198
ITC,09-Jan-20,235.8
VEDL,09-Jan-20,158.15
EICHERMOT,09-Jan-20,20328.9
IOC,09-Jan-20,124.5
DRREDDY,09-Jan-20,2920.5
BAJAJFINSV,09-Jan-20,9395.25
TITAN,09-Jan-20,1163.45
TECHM,09-Jan-20,773.65
ULTRACEMCO,09-Jan-20,4388
UPL,09-Jan-20,604.55
M&M,09-Jan-20,541.25
HCLTECH,09-Jan-20,580.3
NESTLEIND,09-Jan-20,14643.45
WIPRO,09-Jan-20,253.65
BAJAJ-AUTO,09-Jan-20,3085.7
BRITANNIA,09-Jan-20,3001.1
JSWSTEEL,09-Jan-20,278.1
GRASIM,09-Jan-20,757.3
GAIL,09-Jan-20,123.7
HEROMOTOCO,09-Jan-20,2354.55
HINDALCO,09-Jan-20,210.75
INFRATEL,09-Jan-20,250.6
CIPLA,09-Jan-20,470.1
ADANIPORTS,09-Jan-20,391.8
RELIANCE,08-Jan-20,1513.15
SBIN,08-Jan-20,319.8
ICICIBANK,08-Jan-20,525.95
HDFCBANK,08-Jan-20,1257.3
BPCL,08-Jan-20,459.9
YESBANK,08-Jan-20,46.05
BAJFINANCE,08-Jan-20,9145.5
INDUSINDBK,08-Jan-20,1458.6
HDFC,08-Jan-20,2406.15
TCS,08-Jan-20,2255.25
AXISBANK,08-Jan-20,724.5
LT,08-Jan-20,1291.55
TATAMOTORS,08-Jan-20,182.55
KOTAKBANK,08-Jan-20,1654.85
BHARTIARTL,08-Jan-20,458.85
INFY,08-Jan-20,718.2
POWERGRID,08-Jan-20,190.55
MARUTI,08-Jan-20,7035.2
ONGC,08-Jan-20,123.45
TATASTEEL,08-Jan-20,475.25
ASIANPAINT,08-Jan-20,1728.8
HINDUNILVR,08-Jan-20,1929.35
SUNPHARMA,08-Jan-20,440.1
NTPC,08-Jan-20,119.95
ZEEL,08-Jan-20,264.45
COALINDIA,08-Jan-20,200.2
ITC,08-Jan-20,234.2
VEDL,08-Jan-20,157.35
EICHERMOT,08-Jan-20,19892.2
IOC,08-Jan-20,121.85
DRREDDY,08-Jan-20,2897.25
BAJAJFINSV,08-Jan-20,9145.5
TITAN,08-Jan-20,1143.3
TECHM,08-Jan-20,769.8
ULTRACEMCO,08-Jan-20,4318.95
UPL,08-Jan-20,600.85
M&M,08-Jan-20,524.65
HCLTECH,08-Jan-20,585.75
NESTLEIND,08-Jan-20,14391.25
WIPRO,08-Jan-20,254.8
BAJAJ-AUTO,08-Jan-20,3059.25
BRITANNIA,08-Jan-20,3023.6
JSWSTEEL,08-Jan-20,262.5
GRASIM,08-Jan-20,742.65
GAIL,08-Jan-20,123.9
HEROMOTOCO,08-Jan-20,2317.55
HINDALCO,08-Jan-20,207.4
INFRATEL,08-Jan-20,236.3
CIPLA,08-Jan-20,464.75
ADANIPORTS,08-Jan-20,385.65
RELIANCE,07-Jan-20,1524.6
SBIN,07-Jan-20,318.4
ICICIBANK,07-Jan-20,522.9
HDFCBANK,07-Jan-20,1260.6
BPCL,07-Jan-20,461
YESBANK,07-Jan-20,45.05
BAJFINANCE,07-Jan-20,9095.65
INDUSINDBK,07-Jan-20,1461.65
HDFC,07-Jan-20,2415.05
TCS,07-Jan-20,2205.85
AXISBANK,07-Jan-20,725.75
LT,07-Jan-20,1320.5
TATAMOTORS,07-Jan-20,184.7
KOTAKBANK,07-Jan-20,1670.85
BHARTIARTL,07-Jan-20,445.1
INFY,07-Jan-20,727.9
POWERGRID,07-Jan-20,191.7
MARUTI,07-Jan-20,7073.6
ONGC,07-Jan-20,125.75
TATASTEEL,07-Jan-20,476.1
ASIANPAINT,07-Jan-20,1724.4
HINDUNILVR,07-Jan-20,1920.7
SUNPHARMA,07-Jan-20,446.4
NTPC,07-Jan-20,120.55
ZEEL,07-Jan-20,267.75
COALINDIA,07-Jan-20,205.7
ITC,07-Jan-20,235.35
VEDL,07-Jan-20,156
EICHERMOT,07-Jan-20,20803.8
IOC,07-Jan-20,124.55
DRREDDY,07-Jan-20,2884.2
BAJAJFINSV,07-Jan-20,9095.65
TITAN,07-Jan-20,1159.95
TECHM,07-Jan-20,777.1
ULTRACEMCO,07-Jan-20,4242.1
UPL,07-Jan-20,595.05
M&M,07-Jan-20,526.65
HCLTECH,07-Jan-20,584.25
NESTLEIND,07-Jan-20,14290.75
WIPRO,07-Jan-20,255.2
BAJAJ-AUTO,07-Jan-20,3037.95
BRITANNIA,07-Jan-20,3036.6
JSWSTEEL,07-Jan-20,265.25
GRASIM,07-Jan-20,742.3
GAIL,07-Jan-20,124.45
HEROMOTOCO,07-Jan-20,2348.05
HINDALCO,07-Jan-20,208.85
INFRATEL,07-Jan-20,238.25
CIPLA,07-Jan-20,468.6
ADANIPORTS,07-Jan-20,384.8
RELIANCE,06-Jan-20,1501.5
SBIN,06-Jan-20,319
ICICIBANK,06-Jan-20,525.7
HDFCBANK,06-Jan-20,1240.95
BPCL,06-Jan-20,469.15
YESBANK,06-Jan-20,45.15
BAJFINANCE,06-Jan-20,9042.7
INDUSINDBK,06-Jan-20,1469.4
HDFC,06-Jan-20,2384.1
TCS,06-Jan-20,2200.45
AXISBANK,06-Jan-20,723.25
LT,06-Jan-20,1316.75
TATAMOTORS,06-Jan-20,185.65
KOTAKBANK,06-Jan-20,1652.55
BHARTIARTL,06-Jan-20,449.65
INFY,06-Jan-20,738.85
POWERGRID,06-Jan-20,193.1
MARUTI,06-Jan-20,7042.4
ONGC,06-Jan-20,126.25
TATASTEEL,06-Jan-20,473.25
ASIANPAINT,06-Jan-20,1707.15
HINDUNILVR,06-Jan-20,1915.45
SUNPHARMA,06-Jan-20,439.95
NTPC,06-Jan-20,118.9
ZEEL,06-Jan-20,261.5
COALINDIA,06-Jan-20,205.7
ITC,06-Jan-20,235.1
VEDL,06-Jan-20,150.55
EICHERMOT,06-Jan-20,20860.45
IOC,06-Jan-20,124.9
DRREDDY,06-Jan-20,2878.85
BAJAJFINSV,06-Jan-20,9042.7
TITAN,06-Jan-20,1158.6
TECHM,06-Jan-20,770.4
ULTRACEMCO,06-Jan-20,4157.1
UPL,06-Jan-20,584.95
M&M,06-Jan-20,524.5
HCLTECH,06-Jan-20,582
NESTLEIND,06-Jan-20,14416.65
WIPRO,06-Jan-20,252.15
BAJAJ-AUTO,06-Jan-20,3037.65
BRITANNIA,06-Jan-20,3022.05
JSWSTEEL,06-Jan-20,264.25
GRASIM,06-Jan-20,737
GAIL,06-Jan-20,124.35
HEROMOTOCO,06-Jan-20,2368.15
HINDALCO,06-Jan-20,209.3
INFRATEL,06-Jan-20,242.75
CIPLA,06-Jan-20,466.75
ADANIPORTS,06-Jan-20,380.2
RELIANCE,03-Jan-20,1537.15
SBIN,03-Jan-20,333.7
ICICIBANK,03-Jan-20,538.85
HDFCBANK,03-Jan-20,1268.4
BPCL,03-Jan-20,483.5
YESBANK,03-Jan-20,47.1
BAJFINANCE,03-Jan-20,9345.85
INDUSINDBK,03-Jan-20,1528.85
HDFC,03-Jan-20,2454.45
TCS,03-Jan-20,2200.65
AXISBANK,03-Jan-20,742.95
LT,03-Jan-20,1335.05
TATAMOTORS,03-Jan-20,191.1
KOTAKBANK,03-Jan-20,1657.1
BHARTIARTL,03-Jan-20,455.1
INFY,03-Jan-20,746
POWERGRID,03-Jan-20,193
MARUTI,03-Jan-20,7254.25
ONGC,03-Jan-20,128.45
TATASTEEL,03-Jan-20,483.7
ASIANPAINT,03-Jan-20,1751.4
HINDUNILVR,03-Jan-20,1927.45
SUNPHARMA,03-Jan-20,444.6
NTPC,03-Jan-20,119.35
ZEEL,03-Jan-20,273.7
COALINDIA,03-Jan-20,211.85
ITC,03-Jan-20,238.5
VEDL,03-Jan-20,157.75
EICHERMOT,03-Jan-20,21189.25
IOC,03-Jan-20,126.85
DRREDDY,03-Jan-20,2883.9
BAJAJFINSV,03-Jan-20,9345.85
TITAN,03-Jan-20,1139.7
TECHM,03-Jan-20,775.1
ULTRACEMCO,03-Jan-20,4219.2
UPL,03-Jan-20,590.75
M&M,03-Jan-20,532.75
HCLTECH,03-Jan-20,585.05
NESTLEIND,03-Jan-20,14593.6
WIPRO,03-Jan-20,251.1
BAJAJ-AUTO,03-Jan-20,3072.05
BRITANNIA,03-Jan-20,3038.8
JSWSTEEL,03-Jan-20,272.45
GRASIM,03-Jan-20,756.65
GAIL,03-Jan-20,125.65
HEROMOTOCO,03-Jan-20,2432.35
HINDALCO,03-Jan-20,216.45
INFRATEL,03-Jan-20,248.15
CIPLA,03-Jan-20,469.95
ADANIPORTS,03-Jan-20,382.5
RELIANCE,02-Jan-20,1535.3
SBIN,02-Jan-20,339.3
ICICIBANK,02-Jan-20,540.6
HDFCBANK,02-Jan-20,1286.75
BPCL,02-Jan-20,487.55
YESBANK,02-Jan-20,47.35
BAJFINANCE,02-Jan-20,9505.6
INDUSINDBK,02-Jan-20,1529
HDFC,02-Jan-20,2466.4
TCS,02-Jan-20,2157.65
AXISBANK,02-Jan-20,756.95
LT,02-Jan-20,1345.3
TATAMOTORS,02-Jan-20,193.75
KOTAKBANK,02-Jan-20,1671.55
BHARTIARTL,02-Jan-20,455.2
INFY,02-Jan-20,734.7
POWERGRID,02-Jan-20,195.1
MARUTI,02-Jan-20,7329.85
ONGC,02-Jan-20,128.05
TATASTEEL,02-Jan-20,484.85
ASIANPAINT,02-Jan-20,1790.65
HINDUNILVR,02-Jan-20,1938.05
SUNPHARMA,02-Jan-20,434.95
NTPC,02-Jan-20,121.4
ZEEL,02-Jan-20,289.6
COALINDIA,02-Jan-20,211.1
ITC,02-Jan-20,239.85
VEDL,02-Jan-20,159.45
EICHERMOT,02-Jan-20,21600.85
IOC,02-Jan-20,127
DRREDDY,02-Jan-20,2864.9
BAJAJFINSV,02-Jan-20,9505.6
TITAN,02-Jan-20,1155.6
TECHM,02-Jan-20,766.05
ULTRACEMCO,02-Jan-20,4244.8
UPL,02-Jan-20,595.45
M&M,02-Jan-20,539.85
HCLTECH,02-Jan-20,573.55
NESTLEIND,02-Jan-20,14729.35
WIPRO,02-Jan-20,248.3
BAJAJ-AUTO,02-Jan-20,3121
BRITANNIA,02-Jan-20,3053.4
JSWSTEEL,02-Jan-20,276.45
GRASIM,02-Jan-20,766.35
GAIL,02-Jan-20,123.55
HEROMOTOCO,02-Jan-20,2429.45
HINDALCO,02-Jan-20,220.15
INFRATEL,02-Jan-20,253.65
CIPLA,02-Jan-20,473.5
ADANIPORTS,02-Jan-20,383.15
RELIANCE,01-Jan-20,1509.6
SBIN,01-Jan-20,334.45
ICICIBANK,01-Jan-20,536.75
HDFCBANK,01-Jan-20,1278.6
BPCL,01-Jan-20,491.65
YESBANK,01-Jan-20,46.65
BAJFINANCE,01-Jan-20,9378.45
INDUSINDBK,01-Jan-20,1484.3
HDFC,01-Jan-20,2433.95
TCS,01-Jan-20,2167.6
AXISBANK,01-Jan-20,748.7
LT,01-Jan-20,1309.95
TATAMOTORS,01-Jan-20,184.45
KOTAKBANK,01-Jan-20,1674.05
BHARTIARTL,01-Jan-20,453.3
INFY,01-Jan-20,736.85
POWERGRID,01-Jan-20,195.5
MARUTI,01-Jan-20,7311.7
ONGC,01-Jan-20,127.45
TATASTEEL,01-Jan-20,467.75
ASIANPAINT,01-Jan-20,1793.2
HINDUNILVR,01-Jan-20,1936.55
SUNPHARMA,01-Jan-20,434.3
NTPC,01-Jan-20,121.55
ZEEL,01-Jan-20,288.65
COALINDIA,01-Jan-20,211.95
ITC,01-Jan-20,238.1
VEDL,01-Jan-20,154.6
EICHERMOT,01-Jan-20,22075.8
IOC,01-Jan-20,125.95
DRREDDY,01-Jan-20,2879.4
BAJAJFINSV,01-Jan-20,9378.45
TITAN,01-Jan-20,1154.75
TECHM,01-Jan-20,762.1
ULTRACEMCO,01-Jan-20,4065
UPL,01-Jan-20,588.25
M&M,01-Jan-20,536.6
HCLTECH,01-Jan-20,571.95
NESTLEIND,01-Jan-20,14779.05
WIPRO,01-Jan-20,247.7
BAJAJ-AUTO,01-Jan-20,3150.1
BRITANNIA,01-Jan-20,3039.65
JSWSTEEL,01-Jan-20,268.1
GRASIM,01-Jan-20,742.5
GAIL,01-Jan-20,121.2
HEROMOTOCO,01-Jan-20,2432.55
HINDALCO,01-Jan-20,214.3
INFRATEL,01-Jan-20,254.45
CIPLA,01-Jan-20,475.9
ADANIPORTS,01-Jan-20,377.65
RELIANCE,31-Dec-19,1514.05
SBIN,31-Dec-19,333.75
ICICIBANK,31-Dec-19,538.9
HDFCBANK,31-Dec-19,1272.1
BPCL,31-Dec-19,491.55
YESBANK,31-Dec-19,46.95
BAJFINANCE,31-Dec-19,9393.35
INDUSINDBK,31-Dec-19,1510
HDFC,31-Dec-19,2412.55
TCS,31-Dec-19,2161.7
AXISBANK,31-Dec-19,754.1
LT,31-Dec-19,1298.2
TATAMOTORS,31-Dec-19,185.15
KOTAKBANK,31-Dec-19,1684.35
BHARTIARTL,31-Dec-19,455.8
INFY,31-Dec-19,731.15
POWERGRID,31-Dec-19,190.25
MARUTI,31-Dec-19,7368.6
ONGC,31-Dec-19,128.8
TATASTEEL,31-Dec-19,472.05
ASIANPAINT,31-Dec-19,1784.95
HINDUNILVR,31-Dec-19,1923
SUNPHARMA,31-Dec-19,432.55
NTPC,31-Dec-19,119.05
ZEEL,31-Dec-19,292.2
COALINDIA,31-Dec-19,211.35
ITC,31-Dec-19,237.7
VEDL,31-Dec-19,152.45
EICHERMOT,31-Dec-19,22515.25
IOC,31-Dec-19,125.55
DRREDDY,31-Dec-19,2874.55
BAJAJFINSV,31-Dec-19,9393.35
TITAN,31-Dec-19,1187.95
TECHM,31-Dec-19,762.3
ULTRACEMCO,31-Dec-19,4046.05
UPL,31-Dec-19,584.5
M&M,31-Dec-19,531.55
HCLTECH,31-Dec-19,568.1
NESTLEIND,31-Dec-19,14785.35
WIPRO,31-Dec-19,245.8
BAJAJ-AUTO,31-Dec-19,3185
BRITANNIA,31-Dec-19,3027.8
JSWSTEEL,31-Dec-19,270.05
GRASIM,31-Dec-19,743.65
GAIL,31-Dec-19,121.05
HEROMOTOCO,31-Dec-19,2443.05
HINDALCO,31-Dec-19,216.15
INFRATEL,31-Dec-19,252.5
CIPLA,31-Dec-19,478.2
ADANIPORTS,31-Dec-19,366
RELIANCE,30-Dec-19,1544.2
SBIN,30-Dec-19,334.4
ICICIBANK,30-Dec-19,543.95
HDFCBANK,30-Dec-19,1282.15
BPCL,30-Dec-19,493.05
YESBANK,30-Dec-19,47.35
BAJFINANCE,30-Dec-19,9439.2
INDUSINDBK,30-Dec-19,1531.4
HDFC,30-Dec-19,2438.25
TCS,30-Dec-19,2183.2
AXISBANK,30-Dec-19,754.1
LT,30-Dec-19,1302.3
TATAMOTORS,30-Dec-19,183.7
KOTAKBANK,30-Dec-19,1690.4
BHARTIARTL,30-Dec-19,460.5
INFY,30-Dec-19,732.9
POWERGRID,30-Dec-19,190.3
MARUTI,30-Dec-19,7416.25
ONGC,30-Dec-19,127.95
TATASTEEL,30-Dec-19,474.75
ASIANPAINT,30-Dec-19,1802.3
HINDUNILVR,30-Dec-19,1937.25
SUNPHARMA,30-Dec-19,430.15
NTPC,30-Dec-19,116.55
ZEEL,30-Dec-19,302.8
COALINDIA,30-Dec-19,205.8
ITC,30-Dec-19,238.2
VEDL,30-Dec-19,154.5
EICHERMOT,30-Dec-19,22784.5
IOC,30-Dec-19,126.6
DRREDDY,30-Dec-19,2888.85
BAJAJFINSV,30-Dec-19,9439.2
TITAN,30-Dec-19,1193.75
TECHM,30-Dec-19,782.7
ULTRACEMCO,30-Dec-19,4051.95
UPL,30-Dec-19,589.35
M&M,30-Dec-19,536.9
HCLTECH,30-Dec-19,569.3
NESTLEIND,30-Dec-19,14851.9
WIPRO,30-Dec-19,248.95
BAJAJ-AUTO,30-Dec-19,3251.95
BRITANNIA,30-Dec-19,3047.35
JSWSTEEL,30-Dec-19,271.1
GRASIM,30-Dec-19,736.75
GAIL,30-Dec-19,118.9
HEROMOTOCO,30-Dec-19,2479.05
HINDALCO,30-Dec-19,217.95
INFRATEL,30-Dec-19,255.3
CIPLA,30-Dec-19,479.95
ADANIPORTS,30-Dec-19,365.95
RELIANCE,27-Dec-19,1542.35
SBIN,27-Dec-19,337.25
ICICIBANK,27-Dec-19,549.4
HDFCBANK,27-Dec-19,1275
BPCL,27-Dec-19,490.95
YESBANK,27-Dec-19,48
BAJFINANCE,27-Dec-19,9443.15
INDUSINDBK,27-Dec-19,1524.9
HDFC,27-Dec-19,2444.15
TCS,27-Dec-19,2198.5
AXISBANK,27-Dec-19,760.15
LT,27-Dec-19,1299.6
TATAMOTORS,27-Dec-19,176.15
KOTAKBANK,27-Dec-19,1685.6
BHARTIARTL,27-Dec-19,455.1
INFY,27-Dec-19,736.95
POWERGRID,27-Dec-19,189.05
MARUTI,27-Dec-19,7344.9
ONGC,27-Dec-19,128.4
TATASTEEL,27-Dec-19,469.5
ASIANPAINT,27-Dec-19,1812.25
HINDUNILVR,27-Dec-19,1949.9
SUNPHARMA,27-Dec-19,426
NTPC,27-Dec-19,116.85
ZEEL,27-Dec-19,299
COALINDIA,27-Dec-19,203.5
ITC,27-Dec-19,236.9
VEDL,27-Dec-19,151.75
EICHERMOT,27-Dec-19,22222.35
IOC,27-Dec-19,127.3
DRREDDY,27-Dec-19,2897.6
BAJAJFINSV,27-Dec-19,9443.15
TITAN,27-Dec-19,1191.45
TECHM,27-Dec-19,780.2
ULTRACEMCO,27-Dec-19,4055.6
UPL,27-Dec-19,580.25
M&M,27-Dec-19,530.15
HCLTECH,27-Dec-19,567.55
NESTLEIND,27-Dec-19,14664.15
WIPRO,27-Dec-19,247.55
BAJAJ-AUTO,27-Dec-19,3241.95
BRITANNIA,27-Dec-19,3042.1
JSWSTEEL,27-Dec-19,268.9
GRASIM,27-Dec-19,739.75
GAIL,27-Dec-19,118.55
HEROMOTOCO,27-Dec-19,2442.45
HINDALCO,27-Dec-19,215.45
INFRATEL,27-Dec-19,255.7
CIPLA,27-Dec-19,481.1
ADANIPORTS,27-Dec-19,363.7
RELIANCE,26-Dec-19,1515.4
SBIN,26-Dec-19,329.85
ICICIBANK,26-Dec-19,538.75
HDFCBANK,26-Dec-19,1270.45
BPCL,26-Dec-19,477.2
YESBANK,26-Dec-19,48.65
BAJFINANCE,26-Dec-19,9350.1
INDUSINDBK,26-Dec-19,1515.4
HDFC,26-Dec-19,2414.1
TCS,26-Dec-19,2201.95
AXISBANK,26-Dec-19,736.5
LT,26-Dec-19,1279.3
TATAMOTORS,26-Dec-19,174.6
KOTAKBANK,26-Dec-19,1694.25
BHARTIARTL,26-Dec-19,447.55
INFY,26-Dec-19,728.95
POWERGRID,26-Dec-19,184.85
MARUTI,26-Dec-19,7240.9
ONGC,26-Dec-19,128
TATASTEEL,26-Dec-19,467.9
ASIANPAINT,26-Dec-19,1809.6
HINDUNILVR,26-Dec-19,1944.95
SUNPHARMA,26-Dec-19,422.15
NTPC,26-Dec-19,116.4
ZEEL,26-Dec-19,297.3
COALINDIA,26-Dec-19,197.3
ITC,26-Dec-19,236.8
VEDL,26-Dec-19,150.7
EICHERMOT,26-Dec-19,22045.7
