Symbol,DATE,CLOSE
Aluminium,07-Nov-19,143.05
Aluminium,08-Nov-19,143.25
Aluminium,11-Nov-19,144.45
Aluminium,13-Nov-19,143.85
Aluminium,14-Nov-19,140.9
Aluminium,15-Nov-19,138.25
Aluminium,18-Nov-19,140.3
Aluminium,19-Nov-19,139.75
Aluminium,20-Nov-19,134.9
Aluminium,21-Nov-19,137.8
Aluminium,22-Nov-19,136.5
Aluminium,25-Nov-19,138.25
Aluminium,26-Nov-19,138.6
Aluminium,27-Nov-19,137.8
Aluminium,28-Nov-19,135.65
Aluminium,29-Nov-19,137.2
Aluminium,02-Dec-19,140.15
Aluminium,03-Dec-19,143.6
Aluminium,04-Dec-19,140.8
Aluminium,05-Dec-19,138.65
Aluminium,06-Dec-19,141.45
Aluminium,09-Dec-19,138.35
Aluminium,10-Dec-19,138.45
Aluminium,11-Dec-19,137.75
Aluminium,12-Dec-19,139.25
Aluminium,13-Dec-19,138.15
Aluminium,16-Dec-19,139.25
Aluminium,17-Dec-19,137.15
Aluminium,18-Dec-19,139.5
Aluminium,19-Dec-19,138.95
Aluminium,20-Dec-19,140
Aluminium,23-Dec-19,139.95
Aluminium,24-Dec-19,138.3
Aluminium,26-Dec-19,139.75
Aluminium,27-Dec-19,141.9
Aluminium,30-Dec-19,141.3
Aluminium,31-Dec-19,140.5
Aluminium,01-Jan-20,140.5
Aluminium,02-Jan-20,143.35
Aluminium,03-Jan-20,141.9
Aluminium,06-Jan-20,143.7
Aluminium,07-Jan-20,145.2
Aluminium,08-Jan-20,144.55
Aluminium,09-Jan-20,143.85
Aluminium,10-Jan-20,144.7
Aluminium,13-Jan-20,144.4
Aluminium,14-Jan-20,143
Aluminium,15-Jan-20,143.7
Aluminium,16-Jan-20,142.85
Aluminium,17-Jan-20,144.9
Aluminium,20-Jan-20,146.35
Aluminium,21-Jan-20,145.05
Aluminium,22-Jan-20,147.25
Aluminium,23-Jan-20,147.9
Aluminium,24-Jan-20,145.3
Aluminium,27-Jan-20,145.05
Aluminium,28-Jan-20,143.35
Aluminium,29-Jan-20,143.95
Aluminium,30-Jan-20,143.05
Aluminium,31-Jan-20,142.1
Aluminium,01-Feb-20,142.1
Aluminium,03-Feb-20,142.2
Aluminium,04-Feb-20,140.35
Aluminium,05-Feb-20,139.1
Aluminium,06-Feb-20,138.35
Aluminium,07-Feb-20,138.5
Aluminium,10-Feb-20,138.65
Aluminium,11-Feb-20,138.8
Aluminium,12-Feb-20,139.65
Aluminium,13-Feb-20,140.15
Aluminium,14-Feb-20,140
Aluminium,17-Feb-20,139.7
Aluminium,18-Feb-20,139.5
Aluminium,19-Feb-20,139.1
Aluminium,20-Feb-20,139.45
Aluminium,24-Feb-20,138.75
Aluminium,25-Feb-20,138.9
Aluminium,26-Feb-20,139.3
Aluminium,27-Feb-20,139.9
Aluminium,28-Feb-20,138.3
Aluminium,02-Mar-20,139.1
Aluminium,03-Mar-20,140.35
Aluminium,04-Mar-20,140.75
Aluminium,05-Mar-20,144.7
Aluminium,06-Mar-20,143.95
Aluminium,09-Mar-20,143.5
Copper,12-Jul-19,440.5
Copper,15-Jul-19,442.5
Copper,16-Jul-19,441.4
Copper,17-Jul-19,441.5
Copper,18-Jul-19,442.5
Copper,19-Jul-19,449.2
Copper,22-Jul-19,449.3
Copper,23-Jul-19,446.5
Copper,24-Jul-19,443.6
Copper,25-Jul-19,442.85
Copper,26-Jul-19,440.2
Copper,29-Jul-19,440
Copper,30-Jul-19,444.1
Copper,31-Jul-19,442.2
Copper,01-Aug-19,439.3
Copper,02-Aug-19,433.5
Copper,05-Aug-19,435
Copper,06-Aug-19,432
Copper,07-Aug-19,435
Copper,08-Aug-19,436.9
Copper,09-Aug-19,438.5
Copper,13-Aug-19,438.5
Copper,14-Aug-19,439.9
Copper,16-Aug-19,438.6
Copper,19-Aug-19,442.25
Copper,20-Aug-19,440.1
Copper,21-Aug-19,440.8
Copper,22-Aug-19,434
Copper,23-Aug-19,438
Copper,26-Aug-19,434.6
Copper,27-Aug-19,435
Copper,28-Aug-19,440.75
Copper,29-Aug-19,441.4
Copper,30-Aug-19,440.05
Copper,03-Sep-19,430.2
Copper,04-Sep-19,439.1
Copper,05-Sep-19,447.4
Copper,06-Sep-19,447
Copper,09-Sep-19,444.35
Copper,11-Sep-19,448.5
Copper,12-Sep-19,449.1
Copper,13-Sep-19,448.5
Copper,16-Sep-19,451.2
Copper,17-Sep-19,449.5
Copper,18-Sep-19,445.6
Copper,19-Sep-19,442.7
Copper,20-Sep-19,446.3
Copper,23-Sep-19,439.6
Copper,24-Sep-19,441.85
Copper,25-Sep-19,440.2
Copper,26-Sep-19,439.3
Copper,27-Sep-19,438.7
Copper,30-Sep-19,440.6
Copper,01-Oct-19,436
Copper,03-Oct-19,434.1
Copper,04-Oct-19,434.5
Copper,07-Oct-19,436.75
Copper,09-Oct-19,439.1
Copper,10-Oct-19,441.5
Copper,11-Oct-19,442.5
Copper,14-Oct-19,439
Copper,15-Oct-19,440.5
Copper,16-Oct-19,438.65
Copper,17-Oct-19,440
Copper,18-Oct-19,439
Copper,22-Oct-19,441.85
Copper,23-Oct-19,440.15
Copper,24-Oct-19,442
Copper,25-Oct-19,442.65
Copper,27-Oct-19,442.65
Copper,29-Oct-19,442.65
Copper,30-Oct-19,449.65
Copper,31-Oct-19,446.4
Copper,01-Nov-19,440.5
Copper,04-Nov-19,449
Copper,05-Nov-19,443.5
Copper,06-Nov-19,445.35
Copper,07-Nov-19,448.5
Copper,08-Nov-19,456.5
Copper,11-Nov-19,446.5
Copper,13-Nov-19,445.6
Copper,14-Nov-19,447.4
Copper,15-Nov-19,445
Copper,18-Nov-19,445.5
Copper,19-Nov-19,443
Copper,20-Nov-19,447.6
Copper,21-Nov-19,445.5
Copper,22-Nov-19,443
Copper,25-Nov-19,448.2
Copper,26-Nov-19,450.5
Copper,27-Nov-19,449.35
Copper,28-Nov-19,444.5
Copper,29-Nov-19,449.7
Copper,02-Dec-19,450.1
Copper,03-Dec-19,446
Copper,04-Dec-19,445
Copper,05-Dec-19,444.5
Copper,06-Dec-19,449.5
Copper,09-Dec-19,449.7
Copper,10-Dec-19,454.5
Copper,11-Dec-19,451.15
Copper,12-Dec-19,451.65
Copper,13-Dec-19,452.05
Copper,16-Dec-19,453.65
Copper,17-Dec-19,453.25
Copper,18-Dec-19,454.1
Copper,19-Dec-19,459.7
Copper,20-Dec-19,455
Copper,23-Dec-19,452.5
Copper,24-Dec-19,455.9
Copper,26-Dec-19,454.5
Copper,27-Dec-19,454.5
Copper,30-Dec-19,451.9
Copper,31-Dec-19,453.5
Copper,01-Jan-20,453.5
Copper,02-Jan-20,460.8
Copper,03-Jan-20,451.5
Copper,06-Jan-20,457.3
Copper,07-Jan-20,454.35
Copper,08-Jan-20,455.7
Copper,09-Jan-20,457
Copper,10-Jan-20,458
Copper,13-Jan-20,458.8
Copper,14-Jan-20,458.7
Copper,15-Jan-20,457.7
Copper,16-Jan-20,465.35
Copper,17-Jan-20,457.2
Copper,20-Jan-20,459.7
Copper,21-Jan-20,454.4
Copper,22-Jan-20,455.65
Copper,23-Jan-20,446.5
Copper,24-Jan-20,445.65
Copper,27-Jan-20,435.6
Copper,28-Jan-20,430.3
Copper,29-Jan-20,430.35
Copper,30-Jan-20,425.7
Copper,31-Jan-20,423.4
Copper,01-Feb-20,423.4
Copper,03-Feb-20,427
Copper,04-Feb-20,429.5
Copper,05-Feb-20,435.5
Copper,06-Feb-20,437.1
Copper,07-Feb-20,432.15
Copper,10-Feb-20,433.5
Copper,11-Feb-20,433.2
Copper,12-Feb-20,435.9
Copper,13-Feb-20,435.4
Copper,14-Feb-20,437.2
Copper,17-Feb-20,440.7
Copper,18-Feb-20,440.4
Copper,19-Feb-20,437.8
Copper,20-Feb-20,436.5
Copper,24-Feb-20,431.7
Copper,25-Feb-20,430.8
Copper,26-Feb-20,425.55
Copper,27-Feb-20,429.6
Copper,28-Feb-20,423.7
Copper,02-Mar-20,437.5
Copper,03-Mar-20,434.15
Copper,04-Mar-20,439.9
Copper,05-Mar-20,439.45
Copper,06-Mar-20,434.35
Copper,09-Mar-20,419.5
Copper,11-Mar-20,433.8
Copper,12-Mar-20,424.7
Cotton,12-Jul-19,21230
Cotton,15-Jul-19,21170
Cotton,16-Jul-19,21250
Cotton,17-Jul-19,21350
Cotton,18-Jul-19,21320
Cotton,19-Jul-19,21310
Cotton,22-Jul-19,21290
Cotton,23-Jul-19,21190
Cotton,24-Jul-19,21340
Cotton,25-Jul-19,21290
Cotton,26-Jul-19,21300
Cotton,29-Jul-19,21070
Cotton,30-Jul-19,21040
Cotton,31-Jul-19,20980
Cotton,01-Aug-19,20880
Cotton,02-Aug-19,20550
Cotton,05-Aug-19,20060
Cotton,06-Aug-19,19920
Cotton,07-Aug-19,20020
Cotton,08-Aug-19,20090
Cotton,09-Aug-19,20100
Cotton,13-Aug-19,20170
Cotton,14-Aug-19,20240
Cotton,16-Aug-19,20350
Cotton,19-Aug-19,20590
Cotton,20-Aug-19,20650
Cotton,21-Aug-19,20700
Cotton,22-Aug-19,20740
Cotton,23-Aug-19,20640
Cotton,26-Aug-19,20510
Cotton,27-Aug-19,20530
Cotton,28-Aug-19,20470
Cotton,29-Aug-19,20450
Cotton,30-Aug-19,20400
Cotton,03-Sep-19,20130
Cotton,04-Sep-19,20080
Cotton,05-Sep-19,20000
Cotton,06-Sep-19,20010
Cotton,09-Sep-19,19850
Cotton,11-Sep-19,19970
Cotton,12-Sep-19,20030
Cotton,13-Sep-19,20120
Cotton,16-Sep-19,20170
Cotton,17-Sep-19,20240
Cotton,18-Sep-19,20200
Cotton,19-Sep-19,20160
Cotton,20-Sep-19,20040
Cotton,23-Sep-19,20000
Cotton,24-Sep-19,19910
Cotton,25-Sep-19,19790
Cotton,26-Sep-19,19750
Cotton,27-Sep-19,19660
Cotton,30-Sep-19,19910
Cotton,01-Oct-19,19780
Cotton,03-Oct-19,19850
Cotton,04-Oct-19,19780
Cotton,07-Oct-19,19650
Cotton,09-Oct-19,19640
Cotton,10-Oct-19,19430
Cotton,11-Oct-19,19590
Cotton,14-Oct-19,19560
Cotton,15-Oct-19,19380
Cotton,16-Oct-19,19380
Cotton,17-Oct-19,19470
Cotton,18-Oct-19,19290
Cotton,22-Oct-19,18940
Cotton,23-Oct-19,19040
Cotton,24-Oct-19,19020
Cotton,25-Oct-19,18940
Cotton,27-Oct-19,18940
Cotton,29-Oct-19,18940
Cotton,30-Oct-19,18900
Cotton,31-Oct-19,18920
Cotton,01-Nov-19,18850
Cotton,04-Nov-19,19010
Cotton,05-Nov-19,18990
Cotton,06-Nov-19,19010
Cotton,07-Nov-19,18970
Cotton,08-Nov-19,18980
Cotton,11-Nov-19,18790
Cotton,13-Nov-19,18680
Cotton,14-Nov-19,18570
Cotton,15-Nov-19,18610
Cotton,18-Nov-19,18620
Cotton,19-Nov-19,18540
Cotton,20-Nov-19,18590
Cotton,21-Nov-19,18550
Cotton,22-Nov-19,18580
Cotton,25-Nov-19,18640
Cotton,26-Nov-19,18660
Cotton,27-Nov-19,18700
Cotton,28-Nov-19,18680
Cotton,29-Nov-19,18660
Cotton,02-Dec-19,18650
Cotton,03-Dec-19,18650
Cotton,04-Dec-19,18630
Cotton,05-Dec-19,18610
Cotton,06-Dec-19,18600
Cotton,09-Dec-19,18780
Cotton,10-Dec-19,18810
Cotton,11-Dec-19,18660
Cotton,12-Dec-19,18680
Cotton,13-Dec-19,18720
Cotton,16-Dec-19,18710
Cotton,17-Dec-19,18720
Cotton,18-Dec-19,18700
Cotton,19-Dec-19,18750
Cotton,20-Dec-19,18790
Cotton,23-Dec-19,18870
Cotton,24-Dec-19,18760
Cotton,26-Dec-19,18810
Cotton,27-Dec-19,18800
Cotton,30-Dec-19,18900
Cotton,31-Dec-19,18890
Cotton,01-Jan-20,18900
Cotton,02-Jan-20,18940
Cotton,03-Jan-20,19010
Cotton,06-Jan-20,19100
Cotton,07-Jan-20,19180
Cotton,08-Jan-20,19250
Cotton,09-Jan-20,19230
Cotton,10-Jan-20,19400
Cotton,13-Jan-20,19570
Cotton,14-Jan-20,19570
Cotton,15-Jan-20,19570
Cotton,16-Jan-20,19350
Cotton,17-Jan-20,19340
Cotton,20-Jan-20,19450
Cotton,21-Jan-20,19360
Cotton,22-Jan-20,19240
Cotton,23-Jan-20,19280
Cotton,24-Jan-20,19260
Cotton,27-Jan-20,19010
Cotton,28-Jan-20,19020
Cotton,29-Jan-20,19140
Cotton,30-Jan-20,19140
Cotton,31-Jan-20,19090
Cotton,01-Feb-20,19010
Cotton,03-Feb-20,18910
Cotton,04-Feb-20,18940
Cotton,05-Feb-20,18980
Cotton,06-Feb-20,19020
Cotton,07-Feb-20,19030
Cotton,10-Feb-20,18920
Cotton,11-Feb-20,18880
Cotton,12-Feb-20,18860
Cotton,13-Feb-20,18900
Cotton,14-Feb-20,18850
Cotton,17-Feb-20,18850
Cotton,18-Feb-20,18900
Cotton,19-Feb-20,18940
Cotton,20-Feb-20,18960
Cotton,24-Feb-20,18870
Cotton,25-Feb-20,18900
Cotton,26-Feb-20,18810
Cotton,27-Feb-20,18700
Cotton,28-Feb-20,18550
Cotton,02-Mar-20,18520
Cotton,03-Mar-20,18570
Cotton,04-Mar-20,18600
Cotton,05-Mar-20,18610
Cotton,06-Mar-20,18640
Cotton,09-Mar-20,18410
Cotton,11-Mar-20,18480
Cotton,12-Mar-20,18390
Crude Oil,12-Jul-19,4130
Crude Oil,15-Jul-19,4086
Crude Oil,16-Jul-19,3951
Crude Oil,17-Jul-19,3907
Crude Oil,18-Jul-19,3809
Crude Oil,19-Jul-19,3829
Crude Oil,22-Jul-19,3880
Crude Oil,23-Jul-19,3917
Crude Oil,24-Jul-19,3856
Crude Oil,25-Jul-19,3865
Crude Oil,26-Jul-19,3881
Crude Oil,29-Jul-19,3918
Crude Oil,30-Jul-19,3991
Crude Oil,31-Jul-19,4034
Crude Oil,01-Aug-19,3726
Crude Oil,02-Aug-19,3863
Crude Oil,05-Aug-19,3848
Crude Oil,06-Aug-19,3793
Crude Oil,07-Aug-19,3625
Crude Oil,08-Aug-19,3722
Crude Oil,09-Aug-19,3843
Crude Oil,12-Aug-19,3874
Crude Oil,13-Aug-19,4068
Crude Oil,14-Aug-19,3927
Crude Oil,16-Aug-19,3912
Crude Oil,19-Aug-19,4010
Crude Oil,20-Aug-19,4022
Crude Oil,21-Aug-19,3984
Crude Oil,22-Aug-19,3969
Crude Oil,23-Aug-19,3885
Crude Oil,26-Aug-19,3872
Crude Oil,27-Aug-19,3945
Crude Oil,28-Aug-19,4000
Crude Oil,29-Aug-19,4083
Crude Oil,30-Aug-19,3954
Crude Oil,03-Sep-19,3894
Crude Oil,04-Sep-19,4055
Crude Oil,05-Sep-19,4046
Crude Oil,06-Sep-19,4054
Crude Oil,09-Sep-19,4141
Crude Oil,10-Sep-19,4109
Crude Oil,11-Sep-19,3995
Crude Oil,12-Sep-19,3929
Crude Oil,13-Sep-19,3891
Crude Oil,16-Sep-19,4500
Crude Oil,17-Sep-19,4262
Crude Oil,18-Sep-19,4144
Crude Oil,19-Sep-19,4135
Crude Oil,20-Sep-19,4121
Crude Oil,23-Sep-19,4159
Crude Oil,24-Sep-19,4059
Crude Oil,25-Sep-19,4013
Crude Oil,26-Sep-19,4000
Crude Oil,27-Sep-19,3961
Crude Oil,30-Sep-19,3822
Crude Oil,03-Oct-19,3730
Crude Oil,04-Oct-19,3743
Crude Oil,07-Oct-19,3744
Crude Oil,08-Oct-19,3735
Crude Oil,09-Oct-19,3740
Crude Oil,10-Oct-19,3805
Crude Oil,11-Oct-19,3885
Crude Oil,14-Oct-19,3806
Crude Oil,15-Oct-19,3766
Crude Oil,16-Oct-19,3816
Crude Oil,17-Oct-19,3851
Crude Oil,18-Oct-19,3829
Crude Oil,21-Oct-19,3796
Crude Oil,22-Oct-19,3861
Crude Oil,23-Oct-19,3970
Crude Oil,24-Oct-19,3989
Crude Oil,25-Oct-19,4021
Crude Oil,27-Oct-19,4021
Crude Oil,28-Oct-19,3960
Crude Oil,29-Oct-19,3928
Crude Oil,30-Oct-19,3909
Crude Oil,31-Oct-19,3836
Crude Oil,01-Nov-19,3983
Crude Oil,04-Nov-19,3996
Crude Oil,05-Nov-19,4048
Crude Oil,06-Nov-19,3994
Crude Oil,07-Nov-19,4058
Crude Oil,08-Nov-19,4078
Crude Oil,11-Nov-19,4062
Crude Oil,12-Nov-19,4058
Crude Oil,13-Nov-19,4096
Crude Oil,14-Nov-19,4090
Crude Oil,15-Nov-19,4139
Crude Oil,18-Nov-19,4091
Crude Oil,19-Nov-19,3965
Crude Oil,20-Nov-19,4086
Crude Oil,22-Nov-19,4151
Crude Oil,25-Nov-19,4156
Crude Oil,26-Nov-19,4182
Crude Oil,27-Nov-19,4147
Crude Oil,28-Nov-19,4147
Crude Oil,29-Nov-19,3957
Crude Oil,02-Dec-19,4014
Crude Oil,03-Dec-19,4017
Crude Oil,04-Dec-19,4194
Crude Oil,05-Dec-19,4181
Crude Oil,06-Dec-19,4222
Crude Oil,09-Dec-19,4200
Crude Oil,10-Dec-19,4200
Crude Oil,11-Dec-19,4164
Crude Oil,12-Dec-19,4187
Crude Oil,16-Dec-19,4271
Crude Oil,17-Dec-19,4325
Crude Oil,18-Dec-19,4330
Crude Oil,19-Dec-19,4349
Crude Oil,20-Dec-19,4301
Crude Oil,23-Dec-19,4307
Crude Oil,24-Dec-19,4351
Crude Oil,26-Dec-19,4396
Crude Oil,27-Dec-19,4396
Crude Oil,30-Dec-19,4401
Crude Oil,31-Dec-19,4352
Crude Oil,01-Jan-20,4352
Crude Oil,02-Jan-20,4365
Crude Oil,03-Jan-20,4520
Crude Oil,06-Jan-20,4561
Crude Oil,07-Jan-20,4500
Crude Oil,10-Jan-20,4199
Crude Oil,13-Jan-20,4113
Crude Oil,14-Jan-20,4130
Crude Oil,15-Jan-20,4097
Crude Oil,16-Jan-20,4149
Crude Oil,17-Jan-20,4159
Crude Oil,20-Jan-20,4159
Crude Oil,21-Jan-20,4156
Crude Oil,22-Jan-20,4040
Crude Oil,23-Jan-20,3960
Crude Oil,24-Jan-20,3861
Crude Oil,27-Jan-20,3794
Crude Oil,28-Jan-20,3815
Crude Oil,29-Jan-20,3796
Crude Oil,30-Jan-20,3727
Crude Oil,31-Jan-20,3687
Crude Oil,01-Feb-20,3687
Crude Oil,03-Feb-20,3587
Crude Oil,04-Feb-20,3529
Crude Oil,05-Feb-20,3617
Crude Oil,06-Feb-20,3630
Crude Oil,07-Feb-20,3585
Crude Oil,10-Feb-20,3535
Crude Oil,11-Feb-20,3557
Crude Oil,12-Feb-20,3646
Crude Oil,13-Feb-20,3675
Crude Oil,14-Feb-20,3716
Crude Oil,17-Feb-20,3716
Crude Oil,18-Feb-20,3716
Crude Oil,19-Feb-20,3805
Crude Oil,20-Feb-20,3857
Crude Oil,21-Feb-20,3821
Crude Oil,24-Feb-20,3695
Crude Oil,25-Feb-20,3586
Crude Oil,26-Feb-20,3495
Crude Oil,27-Feb-20,3372
Crude Oil,28-Feb-20,3231
Crude Oil,02-Mar-20,3377
Crude Oil,03-Mar-20,3438
Crude Oil,04-Mar-20,3441
Crude Oil,05-Mar-20,3364
Crude Oil,06-Mar-20,3041
Crude Oil,09-Mar-20,3041
Gold,12-Jul-19,34407
Gold,15-Jul-19,34558
Gold,16-Jul-19,34583
Gold,17-Jul-19,34428
Gold,18-Jul-19,34709
Gold,19-Jul-19,35091
Gold,22-Jul-19,34932
Gold,23-Jul-19,34852
Gold,24-Jul-19,34897
Gold,25-Jul-19,34943
Gold,26-Jul-19,34781
Gold,29-Jul-19,34730
Gold,30-Jul-19,34801
Gold,31-Jul-19,34805
Gold,01-Aug-19,34572
Gold,02-Aug-19,35341
Gold,05-Aug-19,36289
Gold,06-Aug-19,36463
Gold,07-Aug-19,37039
Gold,08-Aug-19,37047
Gold,09-Aug-19,37270
Gold,13-Aug-19,37799
Gold,14-Aug-19,37574
Gold,16-Aug-19,37466
Gold,19-Aug-19,37469
Gold,20-Aug-19,37688
Gold,21-Aug-19,37550
Gold,22-Aug-19,37668
Gold,23-Aug-19,37599
Gold,26-Aug-19,38578
Gold,27-Aug-19,38404
Gold,28-Aug-19,38795
Gold,29-Aug-19,38743
Gold,30-Aug-19,38405
Gold,03-Sep-19,39007
Gold,04-Sep-19,39011
Gold,05-Sep-19,39006
Gold,06-Sep-19,38185
Gold,09-Sep-19,38254
Gold,11-Sep-19,37902
Gold,12-Sep-19,37669
Gold,13-Sep-19,37592
Gold,16-Sep-19,37780
Gold,17-Sep-19,37855
Gold,18-Sep-19,37542
Gold,19-Sep-19,37456
Gold,20-Sep-19,37390
Gold,23-Sep-19,37743
Gold,24-Sep-19,37771
Gold,25-Sep-19,38006
Gold,26-Sep-19,37622
Gold,27-Sep-19,37481
Gold,30-Sep-19,37475
Gold,01-Oct-19,37201
Gold,03-Oct-19,37919
Gold,04-Oct-19,38151
Gold,07-Oct-19,38043
Gold,09-Oct-19,38179
Gold,10-Oct-19,38361
Gold,11-Oct-19,38154
Gold,14-Oct-19,38386
Gold,15-Oct-19,38534
Gold,16-Oct-19,38203
Gold,17-Oct-19,38227
Gold,18-Oct-19,38241
Gold,22-Oct-19,38173
Gold,23-Oct-19,38295
Gold,24-Oct-19,38281
Gold,25-Oct-19,38630
Gold,27-Oct-19,38630
Gold,29-Oct-19,38630
Gold,30-Oct-19,38630
Gold,31-Oct-19,38650
Gold,01-Nov-19,38703
Gold,04-Nov-19,38692
Gold,05-Nov-19,38565
Gold,06-Nov-19,38304
Gold,07-Nov-19,38180
Gold,08-Nov-19,37919
Gold,11-Nov-19,37993
Gold,13-Nov-19,38205
Gold,14-Nov-19,38217
Gold,15-Nov-19,38096
Gold,18-Nov-19,37931
Gold,19-Nov-19,38069
Gold,20-Nov-19,38305
Gold,21-Nov-19,38096
Gold,22-Nov-19,38157
Gold,25-Nov-19,37862
Gold,26-Nov-19,37799
Gold,27-Nov-19,37751
Gold,28-Nov-19,37771
Gold,29-Nov-19,37876
Gold,02-Dec-19,37795
Gold,03-Dec-19,38062
Gold,04-Dec-19,38162
Gold,05-Dec-19,38042
Gold,06-Dec-19,38032
Gold,09-Dec-19,37650
Gold,10-Dec-19,37590
Gold,11-Dec-19,37631
Gold,12-Dec-19,37763
Gold,13-Dec-19,37691
Gold,16-Dec-19,37891
Gold,17-Dec-19,37936
Gold,18-Dec-19,37955
Gold,19-Dec-19,37882
Gold,20-Dec-19,37957
Gold,23-Dec-19,38128
Gold,24-Dec-19,38297
Gold,26-Dec-19,38641
Gold,27-Dec-19,38791
Gold,30-Dec-19,38806
Gold,31-Dec-19,39076
Gold,01-Jan-20,38995
Gold,02-Jan-20,39068
Gold,03-Jan-20,39948
Gold,06-Jan-20,40678
Gold,07-Jan-20,40372
Gold,08-Jan-20,40694
Gold,09-Jan-20,39706
Gold,10-Jan-20,39607
Gold,13-Jan-20,39602
Gold,14-Jan-20,39602
Gold,15-Jan-20,39602
Gold,16-Jan-20,39727
Gold,17-Jan-20,39804
Gold,20-Jan-20,39947
Gold,21-Jan-20,39851
Gold,22-Jan-20,39912
Gold,23-Jan-20,39872
Gold,24-Jan-20,40002
Gold,27-Jan-20,40638
Gold,28-Jan-20,40456
Gold,29-Jan-20,40312
Gold,30-Jan-20,40717
Gold,31-Jan-20,40694
Gold,01-Feb-20,40694
Gold,03-Feb-20,40703
Gold,04-Feb-20,40471
Gold,05-Feb-20,40059
Gold,06-Feb-20,40406
Gold,07-Feb-20,40556
Gold,10-Feb-20,40589
Gold,11-Feb-20,40468
Gold,12-Feb-20,40467
Gold,13-Feb-20,40619
Gold,14-Feb-20,40676
Gold,17-Feb-20,40728
Gold,18-Feb-20,40976
Gold,19-Feb-20,41491
Gold,20-Feb-20,41590
Gold,24-Feb-20,43392
Gold,25-Feb-20,42717
Gold,26-Feb-20,42530
Gold,27-Feb-20,42451
Gold,28-Feb-20,42352
Gold,02-Mar-20,42232
Gold,03-Mar-20,42315
Gold,04-Mar-20,43146
Gold,05-Mar-20,43294
Gold,06-Mar-20,44315
Gold,09-Mar-20,43750
Lead,12-Jul-19,155.45
Lead,15-Jul-19,155.85
Lead,16-Jul-19,154.65
Lead,17-Jul-19,154.1
Lead,18-Jul-19,155.4
Lead,19-Jul-19,156.1
Lead,22-Jul-19,153.25
Lead,23-Jul-19,154
Lead,24-Jul-19,155.4
Lead,25-Jul-19,156.5
Lead,26-Jul-19,157.4
Lead,29-Jul-19,154.1
Lead,30-Jul-19,154.35
Lead,31-Jul-19,153.35
Lead,01-Aug-19,152.4
Lead,02-Aug-19,152.3
Lead,05-Aug-19,153
Lead,06-Aug-19,152.8
Lead,07-Aug-19,154
Lead,08-Aug-19,154.85
Lead,09-Aug-19,155.5
Lead,13-Aug-19,154.35
Lead,14-Aug-19,154.15
Lead,16-Aug-19,154.25
Lead,19-Aug-19,154.85
